county,state,season,latitude,longitude,date,classification,temperature_high,temperature_mid,temperature_low,dew_point,humidity,cloud_cover,moon_phase,precip_intensity,precip_probability,pressure,visibility,wind_bearing,wind_speed,condition_Clear,condition_Overcast,condition_partially_cloudy,condition_Rain,condition_Snow
Brown County,Indiana,Spring,39.2065,-86.22125,1940-04-28,Class A,74.0,65.0,59.0,62.0,89.4,81.5,0.5,0.989,100.0,1014.0,6.4,168.7,11.2,0,0,1,1,0
Brown County,Indiana,Summer,39.17909,-86.3356,1939-08-24,Class B,84.0,72.0,61.0,64.6,78.4,18.3,0.75,0.0,0.0,1013.8,9.3,260.5,5.4,1,0,0,0,0
Brown County,Indiana,Spring,39.24841,-86.33011,1950-04-19,Class A,56.0,43.0,29.0,24.4,51.8,4.5,0.75,0.0,0.0,1023.2,9.9,292.5,11.0,1,0,0,0,0
Dearborn County,Indiana,Summer,39.17295,-84.971,1939-07-15,Class A,83.0,76.0,68.0,67.6,76.2,87.8,0.25,0.12,100.0,1018.7,12.4,186.5,9.1,0,0,1,1,0
Floyd County,Indiana,Fall,38.39027,-85.95914,1943-09-09,Class B,68.0,55.0,44.0,36.6,57.3,10.5,1.0,0.0,0.0,1026.5,9.9,336.4,10.8,1,0,0,0,0
Fountain County,Indiana,Winter,39.376484600389865,-97.37305127192984,1947-12-03,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Hamilton County,Indiana,Summer,40.18,-86.1512,1943-08-13,Class A,75.0,67.0,61.0,59.9,79.4,91.4,0.5,0.152,100.0,1019.5,8.4,92.7,9.9,0,1,0,1,0
Harrison County,Indiana,Summer,38.02847,-85.57882,1940-06-27,Class B,87.0,76.0,61.0,53.5,50.8,18.2,0.75,0.0,0.0,1016.6,9.9,114.3,10.3,1,0,0,0,0
Harrison County,Indiana,Spring,39.376484600389865,-97.37305127192984,1938-03-19,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Huntington County,Indiana,Summer,40.74765,-85.57069,1941-06-10,Class B,90.0,82.0,74.0,71.4,73.0,20.4,0.75,0.0,0.0,1019.9,6.8,259.4,12.2,0,0,1,0,0
Sumner County,Kansas,Fall,37.3444,-97.1953,1939-10-28,Class A,60.0,47.0,40.0,42.8,86.6,52.8,0.75,0.0,0.0,1013.1,7.2,178.7,8.7,0,0,1,0,0
Shawnee County,Kansas,Summer,39.072,-95.747,1950-07-09,Class A,96.0,78.0,61.0,68.0,73.9,31.2,0.0,0.0,0.0,1015.4,11.9,128.1,26.2,0,0,1,0,0
Sedgwick County,Kansas,Fall,37.64103,-97.40294,1944-11-02,Class A,66.0,48.0,33.0,32.7,58.1,34.6,0.5,0.0,0.0,1015.5,19.6,184.1,17.1,0,0,1,0,0
Rooks County,Kansas,Fall,39.1062,-99.26195,1938-10-29,Class A,31.0,24.0,16.0,6.4,47.3,59.5,0.75,0.0,0.0,1027.5,9.9,155.4,19.7,0,0,1,0,0
Riley County,Kansas,Winter,39.1463,-96.8223,1939-12-14,Class A,39.0,29.0,18.0,22.3,76.6,50.0,0.75,0.09246594778660613,100.0,1020.3,8.0,324.0,11.4,0,0,1,0,0
Rice County,Kansas,Spring,38.1814,-97.56185,1941-03-06,Class B,68.0,57.0,46.0,42.3,59.3,2.8,0.75,0.0,0.0,1015.3,9.6,124.5,22.2,1,0,0,0,0
Pratt County,Kansas,Summer,37.56279,-98.42924,1948-08-25,Class A,103.0,89.0,75.0,56.1,35.1,0.0,0.5,0.0,0.0,1009.3,9.9,180.6,19.9,1,0,0,0,0
Ottawa County,Kansas,Spring,39.7273,-97.34005,1941-04-22,Class A,66.0,57.0,48.0,41.5,60.6,44.0,0.0,0.056,100.0,1020.2,9.9,309.2,16.6,0,0,1,1,0
Osage County,Kansas,Summer,38.76635,-95.70296,1946-07-15,Class B,96.0,81.0,68.0,59.1,49.4,6.6,0.75,0.0,0.0,1017.0,6.3,169.8,10.9,1,0,0,0,0
Neosho County,Kansas,Fall,37.44208,-95.35479,1946-09-19,Class B,65.0,54.0,43.0,42.4,68.4,22.7,1.0,0.0,0.0,1025.7,15.6,359.7,16.1,0,0,1,0,0
Morris County,Kansas,Summer,38.62563,-96.44296,1948-06-01,Class A,84.0,76.0,70.0,67.1,75.0,30.2,0.75,0.951,100.0,1016.0,9.4,139.3,26.4,0,0,1,1,0
Montgomery County,Kansas,Fall,37.192,-95.7455,1939-10-01,Class A,40.0,32.0,20.0,23.3,71.4,42.9,0.5,0.0,0.0,1021.9,13.4,335.8,17.2,0,0,1,0,0
Mitchell County,Kansas,Summer,39.30595,-98.2833,1938-07-27,Class A,83.0,71.0,58.0,58.6,68.7,4.4,0.25,0.0,0.0,1018.2,9.7,109.0,8.6,1,0,0,0,0
Miami County,Kansas,Winter,38.53062,-89.89167,1947-02-01,Class A,69.0,66.0,63.0,64.4,96.1,100.0,0.0,1.486,100.0,1012.4,5.2,184.0,17.2,0,1,0,1,0
McPherson County,Kansas,Spring,38.19744,-97.41755,1942-04-21,Class A,62.0,45.0,28.0,28.7,57.5,0.0,1.0,0.0,0.0,1023.2,7.7,110.2,11.6,1,0,0,0,0
Miami County,Kansas,Fall,38.6234,-94.6837,1949-09-13,Class A,79.0,69.0,63.0,60.5,75.0,12.0,0.75,0.0,0.0,1010.3,7.9,170.7,19.8,1,0,0,0,0
Neosho County,Kansas,Summer,39.376484600389865,-97.37305127192984,1938-08-28,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Riley County,Kansas,Summer,39.14519,-96.35309,1946-08-19,Class B,102.0,89.0,79.0,71.8,58.4,3.0,0.5,0.0,0.0,1007.8,9.9,141.2,14.6,1,0,0,0,0
Saline County,Kansas,Spring,38.37558,-97.58336,1944-04-30,Class B,87.0,77.0,66.0,66.9,73.6,1.6,0.5,0.0,0.0,1005.8,9.1,156.3,19.4,1,0,0,0,0
Sedgwick County,Kansas,Summer,37.52947,-97.60829,1940-08-17,Class A,87.0,77.0,69.0,66.7,70.6,60.6,0.25,0.0,0.0,1016.6,14.0,53.4,15.5,0,0,1,0,0
Sedgwick County,Kansas,Spring,37.7715,-97.424,1941-04-01,Class B,85.0,71.0,59.0,57.4,66.5,52.6,1.0,0.025,100.0,1011.4,7.5,87.1,21.6,0,0,1,1,0
Sedgwick County,Kansas,Spring,37.40504,-97.4572,1938-03-27,Class A,67.0,55.0,46.0,42.1,65.8,46.1,1.0,0.004,100.0,1010.4,7.7,347.8,15.6,0,0,1,1,0
Shawnee County,Kansas,Spring,39.06381,-95.74633,1946-05-26,Class B,54.0,46.0,38.0,34.6,67.3,53.5,0.75,0.004,100.0,1007.2,9.6,313.3,21.9,0,0,1,1,0
Sumner County,Kansas,Spring,37.0581,-97.3374,1941-05-24,Class A,40.0,36.0,32.0,27.2,70.8,63.1,0.75,0.0,0.0,1027.2,9.5,81.5,13.1,0,0,1,0,0
Leavenworth County,Kansas,Winter,39.3716,-94.9,1943-02-17,Class B,29.0,23.0,13.0,21.2,91.3,85.0,1.0,0.0,0.0,1024.8,6.1,153.6,12.9,0,0,1,0,0
Labette County,Kansas,Winter,37.0504,-95.0802,1948-01-04,Class A,40.0,35.0,29.0,24.7,67.0,25.2,0.5,0.0,0.0,1021.3,14.9,291.9,22.1,0,0,1,0,0
Kingman County,Kansas,Fall,37.641,-98.12825,1940-10-07,Class B,80.0,67.0,60.0,57.2,74.1,86.3,0.75,0.0,0.0,1013.8,4.1,178.7,15.3,0,0,1,0,0
Johnson County,Kansas,Summer,38.5735,-94.477,1949-08-16,Class B,88.0,79.0,69.0,64.8,64.1,28.7,0.25,0.0,0.0,1020.1,9.5,98.8,11.0,0,0,1,0,0
Jefferson County,Kansas,Spring,39.1441,-95.488,1941-04-27,Class B,59.0,44.0,29.0,30.9,62.0,33.5,0.75,0.0,0.0,1019.2,9.9,134.7,10.8,0,0,1,0,0
Jackson County,Kansas,Winter,39.33292,-95.84024,1948-12-12,Class A,59.0,44.0,29.0,30.9,62.0,33.5,0.75,0.0,0.0,1019.2,9.9,134.7,10.8,0,0,1,0,0
Geary County,Kansas,Summer,39.1489,-96.9614,1950-06-23,Class A,102.0,88.0,74.0,63.1,45.8,71.7,0.25,0.41,100.0,1011.3,11.5,218.3,15.6,0,0,1,1,0
Douglas County,Kansas,Fall,38.9142,-95.2577,1938-11-15,Class A,42.0,36.0,30.0,29.4,76.8,62.0,0.75,0.0,0.0,1022.0,9.9,359.5,14.5,0,0,1,0,0
Coffey County,Kansas,Fall,38.3908,-95.6491,1949-11-09,Class A,50.0,46.0,40.0,44.2,91.8,83.6,0.75,0.283,100.0,1017.5,5.5,159.7,17.2,0,0,1,1,0
Cherokee County,Kansas,Summer,37.274,-94.93115,1943-08-20,Class B,86.0,76.0,67.0,65.6,71.5,35.6,0.75,0.0,0.0,1020.6,10.3,162.4,13.6,0,0,1,0,0
Bourbon County,Kansas,Summer,37.81005,-94.72448,1939-07-02,Class A,70.0,61.0,53.0,41.3,49.6,91.3,0.5,0.0,0.0,1014.1,14.9,300.3,14.8,0,1,0,0,0
Union County,Kentucky,Fall,37.75972,-87.96917,1946-10-24,Class A,48.0,39.0,30.0,27.3,63.3,12.9,0.25,0.0,0.0,1033.5,9.9,105.5,11.6,1,0,0,0,0
Trigg County,Kentucky,Fall,36.82806,-88.15556,1937-11-12,Class A,79.0,62.0,47.0,51.9,73.1,11.1,0.0,0.0,0.0,1018.6,6.5,184.5,6.9,1,0,0,0,0
Taylor County,Kentucky,Summer,37.41098,-85.26247,1941-06-22,Class B,65.0,65.0,65.0,59.1,81.1,90.0,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,113.0,2.2,0,0,1,0,0
Simpson County,Kentucky,Summer,36.68937,-86.45915,1942-06-15,Class A,103.0,88.0,71.0,62.6,47.1,17.8,0.0,0.0,0.0,1012.5,9.8,179.8,7.0,1,0,0,0,0
Shelby County,Kentucky,Fall,38.24361,-85.03827,1949-10-08,Class B,61.0,58.0,56.0,54.6,88.5,99.3,0.75,0.387,100.0,1020.7,7.2,206.1,16.9,0,1,0,1,0
Shelby County,Kentucky,Summer,38.25861,-85.03827,1949-08-14,Class B,82.0,68.0,52.0,53.4,64.1,0.3,0.75,0.0,0.0,1016.4,9.9,304.9,6.5,1,0,0,0,0
Simpson County,Kentucky,Spring,36.8066,-86.5549,1942-05-15,Class B,84.0,72.0,60.0,56.7,60.4,6.5,1.0,0.0,0.0,1017.5,9.9,151.2,14.1,1,0,0,0,0
Trigg County,Kentucky,Summer,36.75139,-87.89472,1949-06-10,Class A,82.0,75.0,71.0,72.4,91.2,70.6,0.25,0.43,100.0,1012.8,3.2,214.1,9.1,0,0,1,1,0
Trigg County,Kentucky,Summer,36.8216,-87.93167,1939-07-23,Class A,93.0,82.0,75.0,73.6,76.3,32.5,0.25,0.13,100.0,1013.1,9.6,255.8,10.0,0,0,1,1,0
Trigg County,Kentucky,Summer,36.92799,-88.12511,1937-08-01,Class B,84.0,74.0,60.0,60.4,64.3,11.4,0.25,0.0,0.0,1016.9,9.9,167.4,10.1,1,0,0,0,0
Bourbon County,Kansas,Summer,37.7684,-94.97862,1939-08-01,Class B,84.0,75.0,65.0,65.5,73.4,24.6,1.0,0.0,0.0,1017.7,9.8,107.6,13.5,0,0,1,0,0
Crawford County,Kansas,Summer,37.4253,-94.7844,1941-08-29,Class B,77.0,64.0,50.0,58.2,83.3,51.1,0.5,0.0,0.0,1015.5,4.2,121.1,12.8,0,0,1,0,0
Jackson County,Kansas,Fall,39.2305,-95.44415,1940-11-24,Class A,79.0,59.0,42.0,46.7,69.4,3.8,0.0,0.0,0.0,1013.6,9.0,124.8,8.3,1,0,0,0,0
Jackson County,Kansas,Fall,39.4045,-94.91451,1944-11-10,Class A,58.0,47.0,38.0,29.2,52.7,39.4,0.5,0.0,0.0,1016.6,9.9,285.0,18.0,0,0,1,0,0
Kingman County,Kansas,Spring,37.3901,-97.56253,1942-04-16,Class B,80.0,65.0,54.0,50.7,61.9,49.8,1.0,0.0,0.0,1009.4,9.9,179.3,22.5,0,0,1,0,0
Kingman County,Kansas,Spring,39.376484600389865,-97.37305127192984,1948-05-28,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Kingman County,Kansas,Spring,37.56215,-97.85428,1946-04-02,Class A,75.0,67.0,61.0,60.2,80.2,87.0,0.25,0.0,0.0,1011.9,9.5,55.0,14.4,0,0,1,0,0
Rowan County,Kentucky,Spring,38.05703,-83.46259,1950-05-01,Class A,76.0,71.0,67.0,66.5,87.4,60.0,0.5,0.048,100.0,1016.9,7.5,190.0,3.4,0,0,1,1,0
Rockcastle County,Kentucky,Fall,37.32355,-84.26856,1941-11-07,Class A,83.0,68.0,55.0,54.9,67.7,11.4,0.5,0.0,0.0,1021.0,7.9,232.3,8.7,1,0,0,0,0
Powell County,Kentucky,Summer,37.7764,-83.67952,1944-06-07,Class A,77.0,71.0,66.0,57.3,62.8,25.0,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,0.0,0,0,1,0,0
Pike County,Kentucky,Winter,37.31413,-82.13403,1943-12-02,Class B,77.0,71.0,66.0,57.3,62.8,25.0,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,0.0,0,0,1,0,0
Perry County,Kentucky,Summer,37.37814,-83.25562,1941-07-09,Class A,84.0,74.0,68.0,67.5,81.1,83.6,0.5,0.09246594778660613,100.0,1017.2,9.3,249.1,11.4,0,0,1,0,0
Nelson County,Kentucky,Fall,37.7755,-85.67188,1943-10-16,Class B,47.0,45.0,43.0,41.1,85.6,100.0,0.5,1.046,100.0,1024.0,4.7,38.3,12.4,0,1,0,1,0
Metcalfe County,Kentucky,Fall,39.376484600389865,-97.37305127192984,1941-10-04,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Meade County,Kentucky,Summer,37.96027,-86.11702,1947-06-29,Class A,68.0,60.0,52.0,41.0,51.2,2.4,0.0,0.0,0.0,1023.7,9.8,13.2,13.3,1,0,0,0,0
McLean County,Kentucky,Summer,37.6095,-87.344,1942-06-26,Class A,83.0,76.0,73.0,73.0,90.8,61.7,0.75,0.776,100.0,1016.1,8.2,208.8,15.1,0,0,1,1,0
McCreary County,Kentucky,Winter,36.66257,-84.33998,1944-01-31,Class A,44.0,39.0,35.0,38.4,97.7,99.6,0.75,0.0,0.0,1024.6,6.9,59.7,8.1,0,1,0,0,0
Mason County,Kentucky,Fall,38.51465,-83.83695,1946-10-23,Class A,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Martin County,Kentucky,Summer,37.83777,-82.43635,1941-08-02,Class A,44.0,39.0,35.0,38.4,97.7,99.6,0.75,0.0,0.0,1024.6,6.9,59.7,8.1,0,1,0,0,0
Marshall County,Kentucky,Spring,36.8207,-88.41175,1940-05-07,Class A,54.0,46.0,35.0,43.5,89.8,73.8,0.75,0.075,100.0,1018.2,6.8,114.1,8.1,0,0,1,1,0
Magoffin County,Kentucky,Fall,37.81144,-83.08006,1942-11-09,Class A,66.0,53.0,47.0,47.6,82.7,95.0,0.75,0.09246594778660613,100.0,1010.4,10.8,304.4,17.2,0,1,0,0,0
Madison County,Kentucky,Summer,37.57039,-84.28714,1950-06-23,Class A,81.0,74.0,70.0,68.8,83.5,85.1,0.0,0.0,0.0,1011.6,2.3,292.4,9.2,0,0,1,0,0
Logan County,Kentucky,Fall,36.89478,-87.02245,1947-09-14,Class A,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Lincoln County,Kentucky,Fall,37.55156,-84.50035,1941-11-08,Class A,71.0,62.0,52.0,51.5,70.7,18.3,0.5,0.0,0.0,1020.9,9.9,35.0,10.3,1,0,0,0,0
Logan County,Kentucky,Summer,37.05575,-86.98705,1937-07-06,Class A,93.0,84.0,75.0,72.9,70.5,62.0,0.75,0.0,0.0,1012.5,7.2,245.7,11.5,0,0,1,0,0
Logan County,Kentucky,Spring,39.376484600389865,-97.37305127192984,1949-05-23,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Logan County,Kentucky,Summer,36.91533,-86.73543,1943-07-15,Class B,92.0,82.0,70.0,67.6,64.0,16.0,0.75,0.002,100.0,1018.1,9.9,226.7,15.1,0,0,0,1,0
Logan County,Kentucky,Fall,39.376484600389865,-97.37305127192984,1942-10-10,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Madison County,Kentucky,Fall,37.75745,-84.10435,1941-10-28,Class A,76.0,64.0,51.0,45.4,52.5,49.6,0.25,0.0,0.0,1020.4,14.5,111.5,17.2,0,0,1,0,0
Madison County,Kentucky,Summer,37.53705,-84.2552,1941-08-31,Class A,89.0,79.0,71.0,72.2,80.4,85.5,0.5,0.494,100.0,1013.3,6.2,213.7,11.6,0,0,1,1,0
Madison County,Kentucky,Fall,37.30984,-84.20422,1943-11-24,Class B,69.0,59.0,50.0,46.7,65.5,4.3,1.0,0.0,0.0,1020.9,9.9,12.1,8.4,1,0,0,0,0
Mason County,Kentucky,Winter,38.63454,-83.80266,1939-02-17,Class A,55.0,47.0,35.0,30.9,55.6,46.3,1.0,0.0,0.0,1016.4,13.7,318.9,12.5,0,0,1,0,0
Mason County,Kentucky,Summer,38.33527,-83.41575,1940-07-29,Class B,80.0,72.0,67.0,69.3,90.5,92.9,0.75,0.131,100.0,1015.6,5.5,211.5,9.2,0,1,0,1,0
McCreary County,Kentucky,Summer,36.40406,-84.23711,1946-08-25,Class B,84.0,70.0,61.0,61.5,77.3,36.1,0.0,0.0,0.0,1020.9,8.8,27.1,5.8,0,0,1,0,0
Nelson County,Kentucky,Summer,37.689,-85.359,1945-08-14,Class B,80.0,76.0,73.0,71.6,85.6,77.2,0.75,0.238,100.0,1016.5,6.4,209.7,8.9,0,0,1,1,0
Perry County,Kentucky,Summer,37.2731,-83.49205,1948-07-06,Class B,85.0,76.0,70.0,71.0,86.0,97.1,0.75,0.09246594778660613,100.0,1013.6,4.8,208.0,10.3,0,1,0,0,0
Pike County,Kentucky,Winter,37.49993,-82.353,1950-02-01,Class B,0.0,0.0,0.0,-6.316486965325231,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Pike County,Kentucky,Spring,37.42701,-82.48093,1948-05-10,Class A,81.0,64.0,48.0,33.2,32.9,25.4,0.25,0.09246594778660613,100.0,1021.2,24.9,213.7,11.6,0,0,1,0,0
Pike County,Kentucky,Fall,37.26532,-82.69576,1945-09-18,Class A,68.0,58.0,48.0,44.9,65.6,45.6,0.5,0.09246594778660613,100.0,1021.3,15.7,85.5,8.9,0,0,1,0,0
Pike County,Kentucky,Spring,37.47975,-82.5183,1937-04-16,Class A,68.0,57.0,45.0,27.2,33.4,12.6,0.25,0.0,0.0,1022.8,9.9,8.3,8.9,1,0,0,0,0
Pike County,Kentucky,Winter,39.376484600389865,-97.37305127192984,1939-02-23,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Powell County,Kentucky,Spring,37.82708,-83.81139,1938-05-01,Class A,71.0,66.0,62.0,55.3,70.4,43.4,0.0,0.0,0.0,1017.0,9.2,193.6,9.5,0,0,1,0,0
Powell County,Kentucky,Fall,37.83438,-83.69043,1938-11-08,Class B,57.0,46.0,37.0,24.8,44.7,0.0,0.75,0.0,0.0,1027.6,9.9,59.9,8.1,1,0,0,0,0
Powell County,Kentucky,Winter,37.53918,-83.46014,1947-12-12,Class B,61.0,57.0,54.0,53.7,87.8,71.8,0.5,0.308,100.0,1012.8,9.3,197.4,7.2,0,0,1,1,0
Rowan County,Kentucky,Winter,38.2592,-83.41507,1947-01-29,Class A,60.0,55.0,52.0,52.8,93.2,97.9,0.75,0.119,100.0,1013.4,7.8,250.5,10.7,0,1,0,1,0
Lewis County,Kentucky,Winter,38.56277,-83.32354,1945-01-07,Class A,55.0,38.0,25.0,27.7,69.6,0.0,1.0,0.0,0.0,1030.3,7.6,65.3,8.1,1,0,0,0,0
Letcher County,Kentucky,Summer,37.19822,-82.81679,1941-06-29,Class B,81.0,73.0,66.0,66.0,81.1,41.3,0.25,0.09246594778660613,100.0,1020.3,8.8,197.4,13.4,0,0,1,0,0
Lee County,Kentucky,Fall,37.65805,-83.79678,1940-09-15,Class B,60.0,57.0,51.0,53.1,85.9,92.9,0.75,0.003,100.0,1022.6,9.4,327.9,4.8,0,1,0,1,0
Lawrence County,Kentucky,Summer,38.1078,-82.73412,1950-06-10,Class A,88.0,80.0,74.0,68.1,68.6,75.8,0.75,0.162,100.0,1017.8,11.6,221.8,12.9,0,0,1,1,0
Laurel County,Kentucky,Spring,37.06226,-83.9769,1950-03-02,Class A,74.0,67.0,60.0,54.5,67.8,81.3,0.0,0.866,100.0,1013.7,6.3,244.6,17.2,0,0,1,1,0
Larue County,Kentucky,Fall,37.51867,-86.05289,1949-10-15,Class A,37.0,33.0,29.0,24.8,72.3,85.9,0.0,0.0,0.0,1011.8,9.6,277.1,15.8,0,0,1,0,0
Johnson County,Kentucky,Fall,37.94235,-82.88309,1949-11-07,Class A,76.0,64.0,54.0,44.4,50.2,0.0,0.25,0.0,0.0,1018.0,9.9,45.0,9.2,1,0,0,0,0
Jessamine County,Kentucky,Fall,39.376484600389865,-97.37305127192984,1940-11-21,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Jefferson County,Kentucky,Summer,38.14415,-85.89175,1950-08-11,Class B,82.0,70.0,56.0,60.9,70.8,75.6,0.25,0.0,0.0,1021.5,8.2,176.7,9.4,0,0,1,0,0
Jackson County,Kentucky,Winter,37.49582,-83.89224,1941-01-09,Class A,58.0,55.0,48.0,51.4,88.4,96.4,0.0,0.832,100.0,1014.4,7.3,167.2,6.5,0,1,0,1,0
Hopkins County,Kentucky,Fall,37.29395,-87.52757,1948-09-14,Class A,72.0,61.0,52.0,44.4,57.1,5.6,1.0,0.0,0.0,1019.4,10.4,25.0,8.7,1,0,0,0,0
Henry County,Kentucky,Fall,38.44148,-85.0016,1947-10-04,Class A,72.0,64.0,58.0,59.6,86.7,62.6,1.0,0.754,100.0,1016.8,4.4,198.2,13.8,0,0,1,1,0
Harlan County,Kentucky,Winter,36.9265,-83.0452,1945-01-14,Class A,42.0,29.0,18.0,23.2,78.3,92.1,1.0,0.09246594778660613,100.0,1012.7,6.3,281.9,16.1,0,1,0,0,0
Greenup County,Kentucky,Fall,38.31738,-82.51773,1938-10-21,Class A,84.0,73.0,68.0,69.0,87.4,84.6,0.75,1.641,100.0,1015.1,5.6,214.6,11.6,0,0,1,1,0
Grayson County,Kentucky,Summer,37.3817,-86.1358,1942-08-12,Class B,86.0,77.0,69.0,66.8,72.8,40.8,0.0,0.0,0.0,1021.7,4.8,164.1,8.7,0,0,1,0,0
Grant County,Kentucky,Fall,38.528,-84.588,1946-09-01,Class A,38.0,32.0,28.0,25.9,78.3,53.7,0.75,0.109,100.0,1027.3,5.9,56.6,7.7,0,0,1,1,1
Franklin County,Kentucky,Fall,38.12912,-84.94009,1944-10-17,Class A,39.0,32.0,25.0,18.9,58.6,25.0,0.0,0.0,0.0,1029.9,15.7,356.4,11.8,0,0,1,0,0
Grant County,Kentucky,Fall,38.73854,-84.63702,1943-11-27,Class B,51.0,38.0,27.0,29.5,74.1,3.5,0.0,0.0,0.0,1030.6,6.8,23.0,7.6,1,0,0,0,0
Grayson County,Kentucky,Spring,37.55379,-86.35931,1948-04-20,Class B,61.0,56.0,51.0,47.5,73.2,81.1,0.5,0.071,100.0,1008.7,8.9,36.9,13.2,0,0,1,1,0
Greenup County,Kentucky,Winter,38.53082,-82.70584,1938-01-06,Class B,53.0,41.0,28.0,33.8,78.4,77.9,1.0,0.0,0.0,1021.5,8.5,181.0,10.3,0,0,1,0,0
Greenup County,Kentucky,Winter,38.53187,-82.7989,1949-01-25,Class A,30.0,28.0,25.0,23.0,83.2,95.4,0.25,0.0,0.0,1020.6,8.5,235.7,9.2,0,1,0,0,0
Harlan County,Kentucky,Fall,36.88494,-82.89404,1950-09-17,Class B,57.0,48.0,37.0,33.6,59.2,14.6,0.5,0.09246594778660613,100.0,1024.7,20.1,330.2,11.6,1,0,0,0,0
Harlan County,Kentucky,Fall,37.00633,-83.56467,1943-10-09,Class A,45.0,28.0,14.0,6.3,45.0,3.6,0.75,0.0,0.0,1033.7,9.9,204.9,6.4,1,0,0,0,0
Harlan County,Kentucky,Fall,36.89771,-83.16293,1939-11-08,Class B,82.0,68.0,59.0,57.4,71.9,21.1,0.5,0.0,0.0,1020.6,8.1,212.3,6.8,0,0,1,0,0
Harlan County,Kentucky,Winter,36.83193,-83.42429,1938-12-24,Class A,62.0,52.0,45.0,47.1,83.8,85.6,1.0,0.0,0.0,1028.1,6.6,93.3,9.5,0,0,1,0,0
Hopkins County,Kentucky,Winter,39.376484600389865,-97.37305127192984,1946-01-14,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Hopkins County,Kentucky,Summer,37.3141,-87.64487,1944-07-18,Class B,92.0,80.0,67.0,67.3,68.4,19.2,0.5,0.09246594778660613,100.0,1020.6,7.8,217.3,8.2,1,0,0,0,0
Hopkins County,Kentucky,Summer,37.2402,-87.40585,1938-06-08,Class B,93.0,80.0,67.0,67.0,67.3,24.1,0.5,0.09246594778660613,100.0,1020.6,7.5,219.5,7.9,0,0,1,0,0
Hopkins County,Kentucky,Winter,39.376484600389865,-97.37305127192984,1948-12-24,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Johnson County,Kentucky,Spring,37.77591,-82.74628,1942-03-28,Class A,74.0,65.0,56.0,52.3,64.2,34.7,0.0,0.24,100.0,1011.7,9.8,199.9,12.1,0,0,1,1,0
Laurel County,Kentucky,Summer,37.0787,-83.95846,1946-07-03,Class A,89.0,79.0,69.0,70.1,77.2,28.5,0.5,0.012,100.0,1019.0,7.3,229.1,6.6,0,0,1,1,0
